2026-03-30 13:19:45.046 | INFO     | __main__:_setup_logging:61 - Logging setup completed
2026-03-30 13:25:17.165 | ERROR    | damai_ticket:_load_config:39 - Failed to load configuration: [Errno 2] No such file or directory: 'missing_config.yaml'
2026-03-30 13:25:17.168 | INFO     | damai_ticket:_load_config:36 - Configuration loaded successfully
2026-03-30 13:25:17.169 | INFO     | damai_ticket:_setup_logging:61 - Logging setup completed
2026-03-30 13:25:17.169 | INFO     | damai_ticket:_setup_anti_detect:66 - Anti-detection setup completed
2026-03-30 13:25:17.179 | INFO     | damai_ticket:_load_config:36 - Configuration loaded successfully
2026-03-30 13:25:17.188 | INFO     | damai_ticket:_load_config:36 - Configuration loaded successfully
2026-03-30 13:25:17.189 | INFO     | damai_ticket:_setup_logging:61 - Logging setup completed
2026-03-30 13:25:17.190 | INFO     | damai_ticket:_setup_anti_detect:66 - Anti-detection setup completed
2026-03-30 13:25:17.192 | INFO     | damai_ticket:initialize_browser:129 - Browser initialized successfully
2026-03-30 13:25:17.222 | INFO     | damai_ticket:_load_config:36 - Configuration loaded successfully
2026-03-30 13:25:17.224 | INFO     | damai_ticket:_setup_logging:61 - Logging setup completed
2026-03-30 13:25:17.224 | INFO     | damai_ticket:_setup_anti_detect:66 - Anti-detection setup completed
2026-03-30 13:25:17.225 | INFO     | damai_ticket:login:138 - Starting login process
2026-03-30 13:25:18.720 | INFO     | damai_ticket:login:147 - Using username/password login method
2026-03-30 13:25:25.848 | INFO     | damai_ticket:login:184 - Login successful
2026-03-30 13:25:25.851 | INFO     | damai_ticket:_load_config:36 - Configuration loaded successfully
2026-03-30 13:25:25.853 | INFO     | damai_ticket:_setup_logging:61 - Logging setup completed
2026-03-30 13:25:25.853 | INFO     | damai_ticket:_setup_anti_detect:66 - Anti-detection setup completed
2026-03-30 13:25:25.856 | INFO     | damai_ticket:_load_config:36 - Configuration loaded successfully
2026-03-30 13:25:25.857 | INFO     | damai_ticket:_setup_logging:61 - Logging setup completed
2026-03-30 13:25:25.859 | INFO     | damai_ticket:_setup_anti_detect:66 - Anti-detection setup completed
2026-03-30 13:25:25.862 | INFO     | damai_ticket:_load_config:36 - Configuration loaded successfully
2026-03-30 13:25:25.863 | INFO     | damai_ticket:_setup_logging:61 - Logging setup completed
2026-03-30 13:25:25.865 | INFO     | damai_ticket:_setup_anti_detect:66 - Anti-detection setup completed
2026-03-30 13:25:25.865 | INFO     | damai_ticket:login:138 - Starting login process
2026-03-30 13:25:25.866 | INFO     | damai_ticket:login:163 - Using phone number login method
2026-03-30 13:25:25.866 | INFO     | damai_ticket:login:173 - Please enter SMS verification code within 60 seconds...
2026-03-30 13:25:25.866 | INFO     | damai_ticket:login:184 - Login successful
2026-03-30 13:25:25.871 | INFO     | damai_ticket:_load_config:36 - Configuration loaded successfully
2026-03-30 13:25:25.872 | INFO     | damai_ticket:_setup_logging:61 - Logging setup completed
2026-03-30 13:25:25.874 | INFO     | damai_ticket:_setup_anti_detect:66 - Anti-detection setup completed
2026-03-30 13:25:25.877 | INFO     | damai_ticket:_load_config:36 - Configuration loaded successfully
2026-03-30 13:25:25.880 | INFO     | damai_ticket:_setup_logging:61 - Logging setup completed
2026-03-30 13:25:25.882 | INFO     | damai_ticket:_setup_anti_detect:66 - Anti-detection setup completed
2026-03-30 13:25:25.884 | INFO     | damai_ticket:select_tickets:244 - Starting ticket selection process
2026-03-30 13:25:25.884 | INFO     | damai_ticket:select_tickets:262 - Ticket selection completed
2026-03-30 13:25:25.888 | INFO     | damai_ticket:_load_config:36 - Configuration loaded successfully
2026-03-30 13:25:25.891 | INFO     | damai_ticket:_setup_logging:61 - Logging setup completed
2026-03-30 13:25:25.891 | INFO     | damai_ticket:_setup_anti_detect:66 - Anti-detection setup completed
2026-03-30 13:25:25.893 | INFO     | damai_ticket:run:317 - Starting Damai Ticket Purchasing System
2026-03-30 13:25:25.893 | INFO     | damai_ticket:run:339 - Ticket purchasing process completed successfully
2026-03-30 13:25:25.893 | INFO     | damai_ticket:run:352 - Program exited
2026-03-30 13:25:25.897 | INFO     | damai_ticket:_load_config:36 - Configuration loaded successfully
2026-03-30 13:25:25.898 | INFO     | damai_ticket:_setup_logging:61 - Logging setup completed
2026-03-30 13:25:25.899 | INFO     | damai_ticket:_setup_anti_detect:66 - Anti-detection setup completed
2026-03-30 13:25:25.899 | INFO     | damai_ticket:run:317 - Starting Damai Ticket Purchasing System
2026-03-30 13:25:25.899 | INFO     | damai_ticket:run:352 - Program exited
2026-03-30 13:25:25.904 | INFO     | damai_ticket:_load_config:36 - Configuration loaded successfully
2026-03-30 13:25:25.905 | INFO     | damai_ticket:_setup_logging:61 - Logging setup completed
2026-03-30 13:25:25.907 | INFO     | damai_ticket:_setup_anti_detect:66 - Anti-detection setup completed
2026-03-30 13:25:25.909 | INFO     | damai_ticket:run:317 - Starting Damai Ticket Purchasing System
2026-03-30 13:25:25.909 | INFO     | damai_ticket:run:352 - Program exited
2026-03-30 13:25:25.913 | INFO     | damai_ticket:_load_config:36 - Configuration loaded successfully
2026-03-30 13:25:25.916 | INFO     | damai_ticket:_setup_logging:61 - Logging setup completed
2026-03-30 13:25:25.918 | INFO     | damai_ticket:_setup_anti_detect:66 - Anti-detection setup completed
2026-03-30 13:25:25.918 | INFO     | damai_ticket:run:317 - Starting Damai Ticket Purchasing System
2026-03-30 13:25:25.919 | INFO     | damai_ticket:run:352 - Program exited
2026-03-30 13:25:25.923 | INFO     | damai_ticket:_load_config:36 - Configuration loaded successfully
2026-03-30 13:25:25.925 | INFO     | damai_ticket:_setup_logging:61 - Logging setup completed
2026-03-30 13:25:25.925 | INFO     | damai_ticket:_setup_anti_detect:66 - Anti-detection setup completed
2026-03-30 13:25:25.925 | INFO     | damai_ticket:run:317 - Starting Damai Ticket Purchasing System
2026-03-30 13:25:25.925 | INFO     | damai_ticket:run:352 - Program exited
2026-03-30 13:25:25.928 | INFO     | damai_ticket:_load_config:36 - Configuration loaded successfully
2026-03-30 13:25:25.930 | INFO     | damai_ticket:_setup_logging:61 - Logging setup completed
2026-03-30 13:25:25.931 | INFO     | damai_ticket:_setup_anti_detect:66 - Anti-detection setup completed
2026-03-30 13:25:25.931 | INFO     | damai_ticket:run:317 - Starting Damai Ticket Purchasing System
2026-03-30 13:25:25.931 | INFO     | damai_ticket:run:352 - Program exited
2026-03-30 13:25:25.936 | INFO     | damai_ticket:_load_config:36 - Configuration loaded successfully
2026-03-30 13:25:25.939 | INFO     | damai_ticket:_setup_logging:61 - Logging setup completed
2026-03-30 13:25:25.942 | INFO     | damai_ticket:_setup_anti_detect:66 - Anti-detection setup completed
2026-03-30 13:25:25.942 | INFO     | damai_ticket:run:317 - Starting Damai Ticket Purchasing System
2026-03-30 13:25:25.942 | INFO     | damai_ticket:run:343 - Program interrupted by user
2026-03-30 13:25:25.944 | INFO     | damai_ticket:run:352 - Program exited
2026-03-30 13:25:25.947 | INFO     | damai_ticket:_load_config:36 - Configuration loaded successfully
2026-03-30 13:25:25.949 | INFO     | damai_ticket:_setup_logging:61 - Logging setup completed
2026-03-30 13:25:25.949 | INFO     | damai_ticket:_setup_anti_detect:66 - Anti-detection setup completed
2026-03-30 13:25:25.949 | INFO     | damai_ticket:run:317 - Starting Damai Ticket Purchasing System
2026-03-30 13:25:25.950 | ERROR    | damai_ticket:run:346 - Program encountered an error: Test exception
2026-03-30 13:25:25.950 | INFO     | damai_ticket:run:352 - Program exited
2026-03-30 13:25:25.954 | INFO     | damai_ticket:_load_config:36 - Configuration loaded successfully
2026-03-30 13:25:25.955 | INFO     | damai_ticket:_setup_logging:61 - Logging setup completed
2026-03-30 13:25:25.956 | INFO     | damai_ticket:_setup_anti_detect:66 - Anti-detection setup completed
2026-03-30 13:25:25.957 | INFO     | damai_ticket:monitor_ticket_availability:192 - Starting ticket availability monitoring
2026-03-30 13:25:25.957 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.970 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.970 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.970 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.970 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.972 | INFO     | damai_ticket:monitor_ticket_availability:209 - Tickets are now available! Starting purchase process
2026-03-30 13:25:25.973 | INFO     | damai_ticket:_load_config:36 - Configuration loaded successfully
2026-03-30 13:25:25.975 | INFO     | damai_ticket:_setup_logging:61 - Logging setup completed
2026-03-30 13:25:25.976 | INFO     | damai_ticket:_setup_anti_detect:66 - Anti-detection setup completed
2026-03-30 13:25:25.976 | INFO     | damai_ticket:monitor_ticket_availability:192 - Starting ticket availability monitoring
2026-03-30 13:25:25.976 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.976 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.977 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.977 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.977 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.978 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.978 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.978 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.978 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.978 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.978 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.978 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.978 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.978 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.978 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.978 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.978 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.978 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.979 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.979 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.979 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.979 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.979 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.979 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.979 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.979 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.979 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.979 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.979 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.979 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.979 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.979 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.979 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.979 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.979 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.980 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.980 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.980 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.980 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.980 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.980 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.980 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.980 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.980 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.980 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.980 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.980 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.980 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.980 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.980 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.980 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.980 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.980 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.980 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.980 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.982 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.982 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.982 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.982 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.982 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.982 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.982 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.982 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.982 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.982 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.982 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.982 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.982 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.982 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.982 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.982 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.982 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.982 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.982 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.982 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.982 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.982 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.983 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.983 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.983 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.983 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.983 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.983 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.983 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.983 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.983 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.983 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.983 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.983 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.983 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.983 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.983 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.983 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.983 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.983 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.983 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.985 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.985 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.985 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.985 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.985 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.985 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.985 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.985 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.985 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.985 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.985 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.985 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.985 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.985 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.985 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.985 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.985 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.985 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.985 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
2026-03-30 13:25:25.985 | INFO     | damai_ticket:monitor_ticket_availability:212 - Tickets not available yet. Checking again in 1 seconds
2026-03-30 13:25:25.987 | INFO     | damai_ticket:monitor_ticket_availability:201 - Checking ticket availability for event 123456
